Experiment Number (900 series refer to external references),sample or citation,ref,solute,solute SMILES,solvent,solvent SMILES,concentration (M),wiki page,gONS,notes,identifier,solute type,solubility - solute mass (g),solvent mass (g),solvent density (g/ml),solute density (g/ml) - from ChemSpider prediction,solvent volume (ml),solute volume (ml),total vol. (ml),solute MW,moles solute,calculated concentration (M)- assumes no expansion or contraction upon mixing,calc. conc. (M) from g/100ml,liquid at room temp (y/n),solute reacts with solvent,csid,TRUE,solubility g/l ,calculated conc in moles/liter,solubility mole fraction,solvent MW (g/mol)
971,"Wang S; Li Q-S; Su M-G. Solubility of 1H-1;2;4-Triazole in Ethanol; 1-Propanol; 2-Propanol; 1;2-Propanediol; Ethyl Formate; Methyl Acetate; Ethyl Acetate; and Butyl Acetate at (283 to 363) K. J. Chem. Eng. Data 2007, 52, 856-858",http://dx.doi.org/10.1021/je060452c,"1,2,4-triazole",n1cnnc1,ethyl formate,O=COCC,0.409,REF,,25C,"REF971-Wang S; Li Q-S; Su M-G. Solubility of 1H-1;2;4-Triazole in Ethanol; 1-Propanol; 2-Propanol; 1;2-Propanediol; Ethyl Formate; Methyl Acetate; Ethyl Acetate; and Butyl Acetate at (283 to 363) K. J. Chem. Eng. Data 2007, 52, 856-858",non-Ugi related,2.36358169711947,74.0785,0.906,1.274,81.764348785872,1.85524466021936,83.6195934460913,69.0653,0.0342224199,0.409,,n,,8900,TRUE,,,,
971,"Wang S; Li Q-S; Su M-G. Solubility of 1H-1;2;4-Triazole in Ethanol; 1-Propanol; 2-Propanol; 1;2-Propanediol; Ethyl Formate; Methyl Acetate; Ethyl Acetate; and Butyl Acetate at (283 to 363) K. J. Chem. Eng. Data 2007, 52, 856-858",http://dx.doi.org/10.1021/je060452c,"1,2,4-triazole",n1cnnc1,methyl acetate,O=C(OC)C,1.642,REF,,25C,"REF971-Wang S; Li Q-S; Su M-G. Solubility of 1H-1;2;4-Triazole in Ethanol; 1-Propanol; 2-Propanol; 1;2-Propanediol; Ethyl Formate; Methyl Acetate; Ethyl Acetate; and Butyl Acetate at (283 to 363) K. J. Chem. Eng. Data 2007, 52, 856-858",non-Ugi related,10.1561957445628,74.0785,0.908,1.274,81.5842511013216,7.9718961888248,89.5561472901464,69.0653,0.147052076,1.642,,n,,8900,TRUE,,,,
971,"Wang S; Li Q-S; Su M-G. Solubility of 1H-1;2;4-Triazole in Ethanol; 1-Propanol; 2-Propanol; 1;2-Propanediol; Ethyl Formate; Methyl Acetate; Ethyl Acetate; and Butyl Acetate at (283 to 363) K. J. Chem. Eng. Data 2007, 52, 856-858",http://dx.doi.org/10.1021/je060452c,"1,2,4-triazole",n1cnnc1,propylene glycol,CC(O)CO,4.173,REF,,25C,"REF971-Wang S; Li Q-S; Su M-G. Solubility of 1H-1;2;4-Triazole in Ethanol; 1-Propanol; 2-Propanol; 1;2-Propanediol; Ethyl Formate; Methyl Acetate; Ethyl Acetate; and Butyl Acetate at (283 to 363) K. J. Chem. Eng. Data 2007, 52, 856-858",non-Ugi related,27.3542169585606,76.0944,1.036,1.274,73.450193050193,21.4711279109581,94.9213209611511,69.0653,0.396063102,4.173,,n,,8900,TRUE,,,,
975,Vlasov ON and Sukhova SL. Thermodynamic Properties of Solutions of 124-triazole in Water and Certain Organic Solvents. Russian Journal of Physical Chemistry. 62 (7) 1988,http://dx.doi.org/10.1134/S0036024408620077,"1,2,4-triazole",n1cnnc1,1-butanol,CCCCO,2.38,REF,,30C,REF975-Vlasov ON and Sukhova SL. Thermodynamic Properties of Solutions of 124-triazole in Water and Certain Organic Solvents. Russian Journal of Physical Chemistry. 62 (7) 1988,non-Ugi related,17.3743746229768,74.1216,0.805,1.274,92.0765217391304,13.6376566899347,105.714178429065,69.0653,0.251564456,2.38,,n,,8900,TRUE,,,,
975,Vlasov ON and Sukhova SL. Thermodynamic Properties of Solutions of 124-triazole in Water and Certain Organic Solvents. Russian Journal of Physical Chemistry. 62 (7) 1988,http://dx.doi.org/10.1134/S0036024408620077,"1,2,4-triazole",n1cnnc1,formamide,O=CN,4.999,REF,,30C,REF975-Vlasov ON and Sukhova SL. Thermodynamic Properties of Solutions of 124-triazole in Water and Certain Organic Solvents. Russian Journal of Physical Chemistry. 62 (7) 1988,non-Ugi related,21.8100947586522,45.0406,0.978,1.274,46.0537832310838,17.1193836410143,63.1731668720981,69.0653,0.315789474,4.999,,n,,8900,TRUE,,,,
975,Vlasov ON and Sukhova SL. Thermodynamic Properties of Solutions of 124-triazole in Water and Certain Organic Solvents. Russian Journal of Physical Chemistry. 62 (7) 1988,http://dx.doi.org/10.1134/S0036024408620077,"1,2,4-triazole",n1cnnc1,water,O,10.338,REF,,30C,REF975-Vlasov ON and Sukhova SL. Thermodynamic Properties of Solutions of 124-triazole in Water and Certain Organic Solvents. Russian Journal of Physical Chemistry. 62 (7) 1988,non-Ugi related,29.3183182680525,18.0153,0.998,1.274,18.0514028056112,23.0128086876393,41.0642114932505,69.0653,0.424501425,10.338,,n,,8900,TRUE,,,,
972,Yang H; Ooij W.J. Plasma-treated triazole as a novel organic slow-release paint pigment for corrosion control of AA2024-T3 Progress in Organic Coatings 50 (2004) 149–161,http://books.google.com/books?id=SuZTAAAAIAAJ&pg=RA3-PA60&lpg=RA3-PA60&dq=%22solubility+of+salicylic+acid+in+chloroform%22&source=bl&ots=iOTSID3_Z0&sig=kF1PXoqneAUTGxUi8PlTA-EXtW0&hl=en&sa=X&oi=book_result&resnum=1&ct=result,"1,2,4-triazole DONOTUSE",n1cnnc1,water,O,18.099,REF,,20C,REF972-Yang H; Ooij W.J. Plasma-treated triazole as a novel organic slow-release paint pigment for corrosion control of AA2024-T3 Progress in Organic Coatings 50 (2004) 149–161,non-Ugi related,125,,,,,,,69.0653,1.80988137313528,,18.099,DONOTUSE,,8900,FALSE,,,,
997,Kia Sepassi and Samuel H. Yalkowsky. Solubility Prediction in Octanol: A Technical Note. AAPS PharmSciTech 2006; 7 (1) Article 26,http://www.aapspharmscitech.org/articles/pt0701/pt070126/pt070126.pdf,"1,2,4-tribromobenzene",Brc1cc(Br)c(Br)cc1,1-octanol,OCCCCCCCC,0.708,REF,,,REF997-Kia Sepassi and Samuel H. Yalkowsky. Solubility Prediction in Octanol: A Technical Note. AAPS PharmSciTech 2006; 7 (1) Article 26,non-Ugi related,,,,,,,,,,,,n,,11507,FALSE,,,,
1283,RAEVSKY OA; PERLOVICH GL and SCHAPER K-J. Physicochemical properties/descriptors governing the solubility and partitioning of chemicals in water-solvent-gas systems. Part 2. Solubility in 1-octanol. SAR and QSAR in Environmental Research Vol. 18 Nos. 5–6 July–September 2007 543–578,http://dx.doi.org/10.1080/10629360701430124,"1,2,4-tribromobenzene",Brc1cc(Br)c(Br)cc1,1-octanol,OCCCCCCCC,0.7079457844,REF,,,REF1283,non-Ugi related,,,,,,,,,,,,n,,11507,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"1,2,4-tribromobenzene",Brc1cc(Br)c(Br)cc1,water,O,0.000031622777,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,11507,FALSE,,,,
1287,Wang 99 - S2,http://dx.doi.org/10.1021/ci800406y,"1,2,4-tribromobenzene",Brc1cc(Br)c(Br)cc1,water,O,0.000031622777,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,11507,FALSE,,,,
1308,Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),http://dx.doi.org/10.1016/j.chemosphere.2013.10.095,"1,2,4-tribromobenzene",C1=CC(=C(C=C1Br)Br)Br,1-octanol,OCCCCCCCC,0.776247116628692,REF,,25C,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),non-Ugi related,,,,,,,,,,,,n,,11507,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"1,2,4-trichloro-3-(2,4-dichlorophenyl)benzene",Clc1c(ccc(c1-c2c(cc(cc2)Cl)Cl)Cl)Cl,water,O,0.000000037154,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,45444,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"1,2,4-trichloro-5-(2,3-dichlorophenyl)benzene",Clc1c(cccc1-c2c(cc(c(c2)Cl)Cl)Cl)Cl,water,O,0.00000006166,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,35585,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"1,2,4-trichloro-5-(2,3,5-trichlorophenyl)benzene",Clc1c(cc(cc1-c2c(cc(c(c2)Cl)Cl)Cl)Cl)Cl,water,O,0.000000002512,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,36710,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"1,2,4-trichloro-5-(2,3,6-trichlorophenyl)benzene",Clc1c(ccc(c1-c2c(cc(c(c2)Cl)Cl)Cl)Cl)Cl,water,O,0.000000002239,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,34851,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"1,2,4-trichlorobenzene",Clc1c(ccc(c1)Cl)Cl,water,O,0.000257039578,REF,,,REF1287-Wang 99 - S1,non-Ugi related,,,,,,,,,,,,y,,13862559,FALSE,,,,
1287,Wang 99 - S2,http://dx.doi.org/10.1021/ci800406y,"1,2,4-trichlorobenzene",c1(c(cc(cc1)Cl)Cl)Cl,water,O,0.000245470892,REF,,,REF1287-Wang 99 - S2,non-Ugi related,,,,,,,,,,,,y,,13862559,FALSE,,,,
1287,Wang 99 - S2,http://dx.doi.org/10.1021/ci800406y,"1,2,4-trichlorooxanthrene",c31c(c(c(cc1Cl)Cl)Cl)Oc2c(cccc2)O3,water,O,0.000000026303,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,35062,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,"1,2,4-trichlorooxanthrene",c31c(c(cc(c1Cl)Cl)Cl)Oc2c(cccc2)O3,water,O,0.000000024322,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,35062,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"1,2,4-trimethylbenzene",c1c(ccc(c1C)C)C,water,O,0.000489778819,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,y,,6977,FALSE,,,,
1287,Wang 99 - S2,http://dx.doi.org/10.1021/ci800406y,"1,2,4-trimethylbenzene",c1c(ccc(c1C)C)C,water,O,0.000489778819,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,y,,6977,FALSE,,,,
997,Kia Sepassi and Samuel H. Yalkowsky. Solubility Prediction in Octanol: A Technical Note. AAPS PharmSciTech 2006; 7 (1) Article 26,http://www.aapspharmscitech.org/articles/pt0701/pt070126/pt070126.pdf,"1,2,4,5-tetrabromobenzene",Brc1c(Br)cc(Br)c(Br)c1,1-octanol,OCCCCCCCC,0.048,REF,,,REF997-Kia Sepassi and Samuel H. Yalkowsky. Solubility Prediction in Octanol: A Technical Note. AAPS PharmSciTech 2006; 7 (1) Article 26,non-Ugi related,,,,,,,,,,,,n,,11974,FALSE,,,,
1283,RAEVSKY OA; PERLOVICH GL and SCHAPER K-J. Physicochemical properties/descriptors governing the solubility and partitioning of chemicals in water-solvent-gas systems. Part 2. Solubility in 1-octanol. SAR and QSAR in Environmental Research Vol. 18 Nos. 5–6 July–September 2007 543–578,http://dx.doi.org/10.1080/10629360701430124,"1,2,4,5-tetrabromobenzene",Brc1c(Br)cc(Br)c(Br)c1,1-octanol,OCCCCCCCC,0.0478630092,REF,,,REF1283,non-Ugi related,,,,,,,,,,,,n,,11974,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"1,2,4,5-Tetrabromobenzene",Brc1c(cc(c(c1)Br)Br)Br,water,O,0.000000104713,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,11974,FALSE,,,,
1308,Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),http://dx.doi.org/10.1016/j.chemosphere.2013.10.095,"1,2,4,5-tetrabromobenzene",C1=C(C(=CC(=C1Br)Br)Br)Br,1-octanol,OCCCCCCCC,0.054954087385762,REF,,25C,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),non-Ugi related,,,,,,,,,,,,n,,11974,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"1,2,4,5-tetrachloro-3-(2,3,5,6-tetrachlorophenyl)benzene",Clc2c(c1c(Cl)c(Cl)cc(Cl)c1Cl)c(Cl)c(Cl)cc2Cl,water,O,7.08E-10,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,15637,FALSE,,,,
1287,Wang 99 - S2,http://dx.doi.org/10.1021/ci800406y,"1,2,4,5-tetrachloro-3-(2,3,5,6-tetrachlorophenyl)benzene",Clc2c(c1c(Cl)c(Cl)cc(Cl)c1Cl)c(Cl)c(Cl)cc2Cl,water,O,7.08E-10,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,15637,FALSE,,,,
997,Kia Sepassi and Samuel H. Yalkowsky. Solubility Prediction in Octanol: A Technical Note. AAPS PharmSciTech 2006; 7 (1) Article 26,http://www.aapspharmscitech.org/articles/pt0701/pt070126/pt070126.pdf,"1,2,4,5-tetrachlorobenzene",c1c(c(cc(c1Cl)Cl)Cl)Cl,1-octanol,OCCCCCCCC,0.083,REF,,,REF997-Kia Sepassi and Samuel H. Yalkowsky. Solubility Prediction in Octanol: A Technical Note. AAPS PharmSciTech 2006; 7 (1) Article 26,non-Ugi related,,,,,,,,,,,,n,,21106163,FALSE,,,,
997,Kia Sepassi and Samuel H. Yalkowsky. Solubility Prediction in Octanol: A Technical Note. AAPS PharmSciTech 2006; 7 (1) Article 26,http://www.aapspharmscitech.org/articles/pt0701/pt070126/pt070126.pdf,"1,2,4,5-tetrachlorobenzene",c1c(c(cc(c1Cl)Cl)Cl)Cl,1-octanol,OCCCCCCCC,0.120,REF,,,REF997-Kia Sepassi and Samuel H. Yalkowsky. Solubility Prediction in Octanol: A Technical Note. AAPS PharmSciTech 2006; 7 (1) Article 26,non-Ugi related,,,,,,,,,,,,n,,21106163,FALSE,,,,
1283,RAEVSKY OA; PERLOVICH GL and SCHAPER K-J. Physicochemical properties/descriptors governing the solubility and partitioning of chemicals in water-solvent-gas systems. Part 2. Solubility in 1-octanol. SAR and QSAR in Environmental Research Vol. 18 Nos. 5–6 July–September 2007 543–578,http://dx.doi.org/10.1080/10629360701430124,"1,2,4,5-tetrachlorobenzene",c1c(c(cc(c1Cl)Cl)Cl)Cl,1-octanol,OCCCCCCCC,0.1202264435,REF,,,REF1283,non-Ugi related,,,,,,,,,,,,n,,21106163,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"1,2,4,5-tetrachlorobenzene",c1c(c(cc(c1Cl)Cl)Cl)Cl,water,O,0.000002754229,REF,,,REF1287-Wang 99 - S1,non-Ugi related,,,,,,,,,,,,n,,21106163,FALSE,,,,
1287,Wang 99 - S2,http://dx.doi.org/10.1021/ci800406y,"1,2,4,5-tetrachlorobenzene",c1c(c(cc(c1Cl)Cl)Cl)Cl,water,O,0.000003388442,REF,,,REF1287-Wang 99 - S2,non-Ugi related,,,,,,,,,,,,n,,21106163,FALSE,,,,
1308,Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),http://dx.doi.org/10.1016/j.chemosphere.2013.10.095,"1,2,4,5-tetrachlorobenzene",C1=C(C(=CC(=C1Cl)Cl)Cl)Cl,1-octanol,OCCCCCCCC,0.1,REF,,25C,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),non-Ugi related,,,,,,,,,,,,n,,21106163,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"1,2,4,5-tetrafluorobenzene",Fc1c(cc(c(c1)F)F)F,water,O,0.004168693835,REF,,,REF1287-Wang 99 - S1,non-Ugi related,,,,,,,,,,,,y,,21108549,FALSE,,,,
1287,Wang 99 - S2,http://dx.doi.org/10.1021/ci800406y,"1,2,4,5-tetrafluorobenzene",c1(c(cc(c(c1)F)F)F)F,water,O,0.004168693835,REF,,,REF1287-Wang 99 - S2,non-Ugi related,,,,,,,,,,,,y,,21108549,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"1,2,5-trichloro-3-(2,4,6-trichlorophenyl)benzene",Clc1c(cc(cc1-c2c(cc(cc2Cl)Cl)Cl)Cl)Cl,water,O,0.00000000195,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,83413,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"1,3-benzenediol",Oc1cc(ccc1)O,water,O,6.456542290347,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,4878,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,"1,3-Benzodioxole-5-carbohydrazide",c21c(ccc(c1)C(=O)NN)OCO2,water,O,0.25003453617,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,80454,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,"1,3-benzothiazole-2-sulfonamide",S(=O)(=O)(c1sc2c(n1)cccc2)N,water,O,0.002360478233,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,61261,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,"1,3-bis(4-ethoxyphenyl)urea",c1(ccc(cc1)OCC)NC(=O)Nc2ccc(cc2)OCC,water,O,0.000036643757,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,192452,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"1,3-dibromobenzene",Brc1cc(ccc1)Br,water,O,0.00028840315,REF,,,REF1287-Wang 99 - S1,non-Ugi related,,,,,,,,,,,,y,,13875356,FALSE,,,,
1287,Wang 99 - S2,http://dx.doi.org/10.1021/ci800406y,"1,3-dibromobenzene",c1(cc(ccc1)Br)Br,water,O,0.00028840315,REF,,,REF1287-Wang 99 - S2,non-Ugi related,,,,,,,,,,,,y,,13875356,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"1,3-Dibromopropane",BrCCCBr,water,O,0.008317637711,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,y,,7710,FALSE,,,,
1287,Wang 99 - S2,http://dx.doi.org/10.1021/ci800406y,"1,3-Dibromopropane",C(CCBr)Br,water,O,0.008317637711,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,y,,7710,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"1,3-dichloro-2-(4-chlorophenyl)benzene",Clc1c(c(ccc1)Cl)-c2ccc(cc2)Cl,water,O,0.000000724436,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,34865,FALSE,,,,
1287,Wang 99 - S2,http://dx.doi.org/10.1021/ci800406y,"1,3-dichloro-2-propanol",C(C(CCl)O)Cl,water,O,0.776247116629,REF,,,REF1287-Wang 99 - S2,non-Ugi related,,,,,,,,,,,,y,,21106535,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"1,3-dichloro-2-propanol",ClCC(O)CCl,water,O,0.776247116629,REF,,,REF1287-Wang 99 - S1,non-Ugi related,,,,,,,,,,,,y,,21106535,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"1,3-dichloro-5,5-dimethylimidazolidine-2,4-dione",ClN1C(C(=O)N(C1=O)Cl)(C)C,water,O,0.002511886432,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,8057,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"1,3-dichlorobenzene",Clc1cc(ccc1)Cl,water,O,0.000912010839,REF,,,REF1287-Wang 99 - S1,non-Ugi related,,,,,,,,,,,,y,,13857694,FALSE,,,,
1287,Wang 99 - S2,http://dx.doi.org/10.1021/ci800406y,"1,3-dichlorobenzene",c1(cc(ccc1)Cl)Cl,water,O,0.000851138038,REF,,,REF1287-Wang 99 - S2,non-Ugi related,,,,,,,,,,,,y,,13857694,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"1,3-dichloropropane",ClCCCCl,water,O,0.02398832919,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,y,,8543,FALSE,,,,
1287,Wang 99 - S2,http://dx.doi.org/10.1021/ci800406y,"1,3-dichloropropane",C(CCCl)Cl,water,O,0.02398832919,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,y,,8543,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"1,3-diethylthiourea",S=C(NCC)NCC,water,O,0.034673685045,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,2016737,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"1,3-difluorobenzene",Fc1cc(ccc1)F,water,O,0.01,REF,,,REF1287-Wang 99 - S1,non-Ugi related,,,,,,,,,,,,y,,21111806,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"1,3-dimethylbenzene",Cc1cc(ccc1)C,water,O,0.001513561248,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,y,,7641,FALSE,,,,
1287,Wang 99 - S2,http://dx.doi.org/10.1021/ci800406y,"1,3-dimethylbenzene",c1(cc(ccc1)C)C,water,O,0.001513561248,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,y,,7641,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"1,3-Dimethylnaphthalene",Cc1c2c(cc(c1)C)cccc2,water,O,0.000051286138,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,y,,10850,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"1,3-dinitrobenzene",[N+](=O)([O-])c1cc(ccc1)[N+](=O)[O-],water,O,0.00512861384,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,7172,FALSE,,,,
997,Kia Sepassi and Samuel H. Yalkowsky. Solubility Prediction in Octanol: A Technical Note. AAPS PharmSciTech 2006; 7 (1) Article 26,http://www.aapspharmscitech.org/articles/pt0701/pt070126/pt070126.pdf,"1,3,5-tribromobenzene",Brc1cc(Br)cc(Br)c1,1-octanol,OCCCCCCCC,0.126,REF,,,REF997-Kia Sepassi and Samuel H. Yalkowsky. Solubility Prediction in Octanol: A Technical Note. AAPS PharmSciTech 2006; 7 (1) Article 26,non-Ugi related,,,,,,,,,,,,n,,11776,FALSE,,,,
1283,RAEVSKY OA; PERLOVICH GL and SCHAPER K-J. Physicochemical properties/descriptors governing the solubility and partitioning of chemicals in water-solvent-gas systems. Part 2. Solubility in 1-octanol. SAR and QSAR in Environmental Research Vol. 18 Nos. 5–6 July–September 2007 543–578,http://dx.doi.org/10.1080/10629360701430124,"1,3,5-tribromobenzene",Brc1cc(Br)cc(Br)c1,1-octanol,OCCCCCCCC,0.1258925412,REF,,,REF1283,non-Ugi related,,,,,,,,,,,,n,,11776,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"1,3,5-tribromobenzene",Brc1cc(Br)cc(Br)c1,water,O,0.000002511886,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,11776,FALSE,,,,
1287,Wang 99 - S2,http://dx.doi.org/10.1021/ci800406y,"1,3,5-tribromobenzene",Brc1cc(Br)cc(Br)c1,water,O,0.000002511886,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,11776,FALSE,,,,
1308,Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),http://dx.doi.org/10.1016/j.chemosphere.2013.10.095,"1,3,5-tribromobenzene",C1=C(C=C(C=C1Br)Br)Br,1-octanol,OCCCCCCCC,0.134896288259165,REF,,25C,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),non-Ugi related,,,,,,,,,,,,n,,11776,FALSE,,,,
997,Kia Sepassi and Samuel H. Yalkowsky. Solubility Prediction in Octanol: A Technical Note. AAPS PharmSciTech 2006; 7 (1) Article 26,http://www.aapspharmscitech.org/articles/pt0701/pt070126/pt070126.pdf,"1,3,5-trichlorobenzene",Clc1cc(Cl)cc(Cl)c1,1-octanol,OCCCCCCCC,0.692,REF,,,REF997-Kia Sepassi and Samuel H. Yalkowsky. Solubility Prediction in Octanol: A Technical Note. AAPS PharmSciTech 2006; 7 (1) Article 26,non-Ugi related,,,,,,,,,,,,n,,7662,FALSE,,,,
1283,RAEVSKY OA; PERLOVICH GL and SCHAPER K-J. Physicochemical properties/descriptors governing the solubility and partitioning of chemicals in water-solvent-gas systems. Part 2. Solubility in 1-octanol. SAR and QSAR in Environmental Research Vol. 18 Nos. 5–6 July–September 2007 543–578,http://dx.doi.org/10.1080/10629360701430124,"1,3,5-trichlorobenzene",Clc1cc(Cl)cc(Cl)c1,1-octanol,OCCCCCCCC,0.6918309709,REF,,,REF1283,non-Ugi related,,,,,,,,,,,,n,,7662,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"1,3,5-trichlorobenzene",Clc1cc(cc(c1)Cl)Cl,water,O,0.000033113112,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,7662,FALSE,,,,
1287,Wang 99 - S2,http://dx.doi.org/10.1021/ci800406y,"1,3,5-trichlorobenzene",c1(cc(cc(c1)Cl)Cl)Cl,water,O,0.000025118864,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,7662,FALSE,,,,
1308,Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),http://dx.doi.org/10.1016/j.chemosphere.2013.10.095,"1,3,5-trichlorobenzene",C1=C(C=C(C=C1Cl)Cl)Cl,1-octanol,OCCCCCCCC,0.794328234724282,REF,,25C,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),non-Ugi related,,,,,,,,,,,,n,,7662,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,"1,3,5-Trimethoxybenzene",c1(cc(cc(c1)OC)OC)OC,water,O,0.00210377844,REF,,,REF1287-Wang 99 - S3,non-Ugi related,,,,,,,,,,,,n,,21111723,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"1,3,5-trimethylbenzene",Cc1cc(cc(c1)C)C,water,O,0.000398107171,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,y,,7659,FALSE,,,,
1287,Wang 99 - S2,http://dx.doi.org/10.1021/ci800406y,"1,3,5-trimethylbenzene",c1(cc(cc(c1)C)C)C,water,O,0.000398107171,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,y,,7659,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"1,3,5-trinitrobenzene",[N+](=O)([O-])c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-],water,O,0.001288249552,REF,,,REF1287-Wang 99 - S1,non-Ugi related,,,,,,,,,,,,n,,13873689,FALSE,,,,
